"ID_COMMUNE";"NOM_COMMUNE";"vc_indice_fdep";"vc_indice_fdep_quartile"
"49055";"CANTENAY-EPINARD";-0,93467748908914;"Faible (<Q1)"
"16386";"TOUZAC";1,43825082242844;"Elevé (>Q3)"
"54206";"FRAIMBOIS";0,0741046953639948;"Intermédiaire (Q1-Q3)"
"23071";"CROZE";2,01402393748249;"Elevé (>Q3)"
"36061";"CROZON-SUR-VAUVRE";1,26225898259175;"Intermédiaire (Q1-Q3)"
"36240";"VIJON";1,50633193230261;"Elevé (>Q3)"
"33056";"BLANQUEFORT";-0,873281848745067;"Faible (<Q1)"
"76487";"OSMOY-SAINT-VALERY";2,141552021827;"Elevé (>Q3)"
"23118";"MAISONNISSES";-0,694488547763093;"Faible (<Q1)"
"33052";"LES BILLAUX";-0,208249247237765;"Intermédiaire (Q1-Q3)"
"23151";"PEYRAT-LA-NONIERE";0,574954192670325;"Intermédiaire (Q1-Q3)"
"65431";"SOST";3,27679496951867;"Elevé (>Q3)"
"24216";"LA JEMAYE";0,816870030377784;"Intermédiaire (Q1-Q3)"
"16294";"SAINT-AMANT";1,63712496965541;"Elevé (>Q3)"
"09235";"PRAT-BONREPAUX";0,788458967727626;"Intermédiaire (Q1-Q3)"
"33332";"PORCHERES";1,81340339226813;"Elevé (>Q3)"
"33267";"MARCILLAC";2,57323048952047;"Elevé (>Q3)"
"78307";"HERMERAY";-2,67623194831223;"Faible (<Q1)"
"33394";"SAINT-EMILION";0,19092578992254;"Intermédiaire (Q1-Q3)"
"26261";"REAUVILLE";0,76603502049921;"Intermédiaire (Q1-Q3)"
"31262";"LAGARDE";-0,987350449950301;"Faible (<Q1)"
"16301";"SAINT-AULAIS-LA-CHAPELLE";2,14728197284105;"Elevé (>Q3)"
"71449";"SAINT-MARTIN-D'AUXY";0,749054965007363;"Intermédiaire (Q1-Q3)"
"81227";"ROQUECOURBE";1,40549173737551;"Elevé (>Q3)"
"24330";"PLAZAC";-0,171723404801114;"Intermédiaire (Q1-Q3)"
"81120";"LABRUGUIERE";1,20053369593291;"Intermédiaire (Q1-Q3)"
"50465";"SAINT-EBREMOND-DE-BONFOSSE";-0,48705903234999;"Faible (<Q1)"
"81238";"SAINT-AMANS-SOULT";1,64293480986106;"Elevé (>Q3)"
"24132";"CONNE-DE-LABARDE";0,41174366329607;"Intermédiaire (Q1-Q3)"
"80520";"MAUCOURT";2,2341032532281;"Elevé (>Q3)"
"12172";"LE NAYRAC";1,1905185901709;"Intermédiaire (Q1-Q3)"
"24471";"SAINTE-NATHALENE";0,237213971129663;"Intermédiaire (Q1-Q3)"
"12233";"SAINT-JUERY";0,643903035469066;"Intermédiaire (Q1-Q3)"
"14611";"SAINT-MANVIEU-BOCAGE";1,03657617845948;"Intermédiaire (Q1-Q3)"
"61031";"BEAUCHENE";1,86901902729144;"Elevé (>Q3)"
"2B329";"TRALONCA";-0,514804855747525;"Faible (<Q1)"
"21323";"JANCIGNY";-0,393493914509884;"Faible (<Q1)"
"21635";"THOSTE";-0,389912502683464;"Faible (<Q1)"
"81208";"PEYROLE";-1,5782690148044;"Faible (<Q1)"
"89107";"CHIGY";1,48502418982648;"Elevé (>Q3)"
"34335";"VILLEMAGNE-L'ARGENTIERE";0,174157179697291;"Intermédiaire (Q1-Q3)"
"12089";"DECAZEVILLE";2,30726773593136;"Elevé (>Q3)"
"89317";"PRUNOY";2,17365266382285;"Elevé (>Q3)"
"77283";"MAY-EN-MULTIEN";0,325139670476715;"Intermédiaire (Q1-Q3)"
"38301";"PERCY";-0,457107188232277;"Faible (<Q1)"
"21013";"ANCEY";-2,06037315103848;"Faible (<Q1)"
"55541";"VAVINCOURT";0,299845023037303;"Intermédiaire (Q1-Q3)"
"54099";"BRIEY";0,591642738684152;"Intermédiaire (Q1-Q3)"
"80550";"MIRVAUX";-1,75745455292683;"Faible (<Q1)"
"04214";"TARTONNE";0,146442203820046;"Intermédiaire (Q1-Q3)"
"04181";"SAINT-JEANNET";-0,803205666415911;"Faible (<Q1)"
"26153";"LABOREL";0,743798716243827;"Intermédiaire (Q1-Q3)"
"13051";"LANCON-PROVENCE";-0,852454660469836;"Faible (<Q1)"
"04124";"MONTAGNAC-MONTPEZAT";0,229310195475052;"Intermédiaire (Q1-Q3)"
"13060";"MEYREUIL";-1,34259828199971;"Faible (<Q1)"
"13077";"PORT-DE-BOUC";2,31348021638677;"Elevé (>Q3)"
"55414";"RANCOURT-SUR-ORNAIN";1,9448398780508;"Elevé (>Q3)"
"24004";"AJAT";0,650092357130889;"Intermédiaire (Q1-Q3)"
"15101";"LAVEISSIERE";0,0822958977437585;"Intermédiaire (Q1-Q3)"
"15050";"LE CLAUX";1,04460637272594;"Intermédiaire (Q1-Q3)"
"24311";"NONTRON";1,47797627577083;"Elevé (>Q3)"
"15035";"CHALINARGUES";1,97437129306361;"Elevé (>Q3)"
"24086";"CASTELNAUD-LA-CHAPELLE";0,538320349235415;"Intermédiaire (Q1-Q3)"
"51492";"SAINT-JUST-SAUVAGE";2,02196003937672;"Elevé (>Q3)"
"15148";"PAULHAC";0,00235543240729302;"Intermédiaire (Q1-Q3)"
"83154";"SAINT-ANTONIN-DU-VAR";0,192709884012573;"Intermédiaire (Q1-Q3)"
"15139";"NARNHAC";1,69528204015912;"Elevé (>Q3)"
"12099";"FAYET";2,06217792980287;"Elevé (>Q3)"
"15173";"SAINT-BONNET-DE-CONDAT";1,05017891873293;"Intermédiaire (Q1-Q3)"
"15171";"SAINTE-ANASTASIE";2,12460034575347;"Elevé (>Q3)"
"46150";"LAMATIVIE";-0,455586241809668;"Faible (<Q1)"
"30172";"MONOBLET";0,628813148255417;"Intermédiaire (Q1-Q3)"
"66081";"FONTRABIOUSE";-0,726377264545954;"Faible (<Q1)"
"43181";"SAINT-ETIENNE-LARDEYROL";-0,040823529437791;"Intermédiaire (Q1-Q3)"
"51589";"VANAULT-LE-CHATEL";0,58521404155439;"Intermédiaire (Q1-Q3)"
"07121";"LACHAPELLE-GRAILLOUSE";2,11997232466112;"Elevé (>Q3)"
"43007";"ARAULES";0,91788177519378;"Intermédiaire (Q1-Q3)"
"40124";"HERRE";1,40630231110214;"Elevé (>Q3)"
"43126";"MALREVERS";0,335091255717728;"Intermédiaire (Q1-Q3)"
"43225";"SAINT-VENERAND";-0,180523796619989;"Intermédiaire (Q1-Q3)"
"15022";"BONNAC";0,332766485480537;"Intermédiaire (Q1-Q3)"
"56165";"PLOERMEL";0,293580832642974;"Intermédiaire (Q1-Q3)"
"82107";"MAUMUSSON";-1,08854411368134;"Faible (<Q1)"
"09198";"MONTARDIT";1,3714373097559;"Elevé (>Q3)"
"43104";"GREZES";1,38917948076606;"Elevé (>Q3)"
"48064";"FOURNELS";1,75167726248107;"Elevé (>Q3)"
"43117";"LAVAUDIEU";0,379329784553685;"Intermédiaire (Q1-Q3)"
"43083";"CUBELLES";0,942331901147106;"Intermédiaire (Q1-Q3)"
"15237";"TIVIERS";-1,29922831504181;"Faible (<Q1)"
"89330";"SACY";1,87933382890079;"Elevé (>Q3)"
"07251";"SAINT-JOSEPH-DES-BANCS";1,07978115230883;"Intermédiaire (Q1-Q3)"
"26057";"BOURG-DE-PEAGE";1,21967613804872;"Intermédiaire (Q1-Q3)"
"33177";"GAILLAN-EN-MEDOC";1,65599117056996;"Elevé (>Q3)"
"42101";"GRAIX";-0,0298601816682219;"Intermédiaire (Q1-Q3)"
"58198";"OISY";3,23703126211244;"Elevé (>Q3)"
"82027";"CAMPSAS";0,47653778280499;"Intermédiaire (Q1-Q3)"
"32429";"SEMPESSERRE";0,348767431188139;"Intermédiaire (Q1-Q3)"
"12017";"AYSSENES";1,16792729499683;"Intermédiaire (Q1-Q3)"
"67535";"WIMMENAU";1,37948627857662;"Elevé (>Q3)"
"04201";"SAUMANE";1,86544804084598;"Elevé (>Q3)"
"38448";"SAINT-PRIM";-1,30228789058998;"Faible (<Q1)"
"07314";"SILHAC";0,571816208779801;"Intermédiaire (Q1-Q3)"
"76441";"MONCHAUX-SORENG";2,87153128953267;"Elevé (>Q3)"
"26252";"PORTES-LES-VALENCE";1,09924729359093;"Intermédiaire (Q1-Q3)"
"47254";"SAINT-MARTIN-CURTON";0,431468975835855;"Intermédiaire (Q1-Q3)"
"46327";"VALROUFIE";-1,33148022956294;"Faible (<Q1)"
"47063";"CAVARC";0,550350670981375;"Intermédiaire (Q1-Q3)"
"37145";"MARCE-SUR-ESVES";0,966686899838817;"Intermédiaire (Q1-Q3)"
"46255";"SAINT-CIRGUES";0,538466436357257;"Intermédiaire (Q1-Q3)"
"12068";"COLOMBIES";0,671130202994004;"Intermédiaire (Q1-Q3)"
"27045";"BAZINCOURT-SUR-EPTE";0,34354103757626;"Intermédiaire (Q1-Q3)"
"62477";"IZEL-LES-HAMEAU";-0,292447480694759;"Intermédiaire (Q1-Q3)"
"70581";"VY-LES-LURE";1,61361066693789;"Elevé (>Q3)"
"19155";"ORLIAC-DE-BAR";0,66045248981456;"Intermédiaire (Q1-Q3)"
"19006";"ALLEYRAT";-0,494139640138697;"Faible (<Q1)"
"36173";"ROSNAY";0,356112119842265;"Intermédiaire (Q1-Q3)"
"15140";"NAUCELLES";-0,697133145565249;"Faible (<Q1)"
"15146";"PAILHEROLS";4,10920844988369;"Elevé (>Q3)"
"26308";"SAINT-JULIEN-EN-QUINT";-0,650666809309142;"Faible (<Q1)"
"37211";"SAINT-BRANCHS";0,383839926920328;"Intermédiaire (Q1-Q3)"
"56041";"CLEGUEREC";0,795681358860886;"Intermédiaire (Q1-Q3)"
"29269";"SAINT-THURIEN";1,54431301494688;"Elevé (>Q3)"
"81134";"LAMONTELARIE";1,59844107325631;"Elevé (>Q3)"
"26145";"LES GRANGES-GONTARDES";-1,04025150640386;"Faible (<Q1)"
"22371";"TREMOREL";1,89513196820427;"Elevé (>Q3)"
"65315";"MONLEON-MAGNOAC";-0,561260512861038;"Faible (<Q1)"
"11332";"SAINT-ANDRE-DE-ROQUELONGUE";0,304347560926176;"Intermédiaire (Q1-Q3)"
"35168";"MAURE-DE-BRETAGNE";1,43187594397736;"Elevé (>Q3)"
